Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Habitat,Year,Date,Start_Time,End_Time,Month,Month_Name,Day,Day_Of_Week,Observation_Hour,Observation_Duration_Min,Season,Observer,Visit,Interval_Length,ID_Method,Distance,Distance_Category,Distance_Standardized,Flyover_Observed,Sex,Sex_Standardized,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Conservation_Priority,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Previously_Obs,Source_Sheet
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443,87404,NRWS,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443,87404,NRWS,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443,87404,NRWS,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0234,Grassland,Grassland,2018,2018-05-14,08:35:00,08:46:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Tree Swallow,Tachycineta bicolor,178431,87391,TRES,False,False,Standard / Secure,22.0,69.0,Fog,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Great Blue Heron,Ardea herodias,174773,84416,GBHE,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Great Blue Heron,Ardea herodias,174773,84416,GBHE,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,American Robin,Turdus migratorius,179759,87136,AMRO,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,False,False,Standard / Secure,22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,False,MANA
MANA,,,MANA-0213,Grassland,Grassland,2018,2018-05-14,08:53:00,09:04:00,5,May,14,Monday,8,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,True,True,High Priority (Watchlist & Stewardship),22.0,69.0,Fog,Light air movement (1-3 mph) smoke drifts,No effect on count,True,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,MANA
MANA,,,MANA-0048,Grassland,Grassland,2018,2018-05-15,07:37:00,07:48:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Female,Female,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,MANA
MANA,,,MANA-0064,Grassland,Grassland,2018,2018-05-15,07:13:00,07:24:00,5,May,15,Tuesday,7,11.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,MANA
MANA,,,MANA-0024,Grassland,Grassland,2018,2018-05-15,08:19:00,08:29:00,5,May,15,Tuesday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0024,Grassland,Grassland,2018,2018-05-15,08:19:00,08:29:00,5,May,15,Tuesday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0024,Grassland,Grassland,2018,2018-05-15,08:19:00,08:29:00,5,May,15,Tuesday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0024,Grassland,Grassland,2018,2018-05-15,08:19:00,08:29:00,5,May,15,Tuesday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0024,Grassland,Grassland,2018,2018-05-15,08:19:00,08:29:00,5,May,15,Tuesday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
MANA,,,MANA-0024,Grassland,Grassland,2018,2018-05-15,08:19:00,08:29:00,5,May,15,Tuesday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,MANA
